split,side,formation_window,horizon,pressure_quantile,mean_markout_bps,ci_low,ci_high,adverse_frequency,observation_count
validation,sell,60,1,10,-0.02405880075924389,-0.03463421395481445,-0.013483387563673337,0.16403960396039605,12625
test,sell,60,1,1,-0.0020159414011858487,-0.020708926254439233,0.016677043452067535,0.32881049298959747,61908
test,sell,60,1,2,0.00985973700641741,-0.0035290673752895046,0.023248541388124325,0.27588431351467585,37204
test,sell,60,1,3,0.018763976261692905,0.0049083397334884656,0.03261961278989735,0.24543721056932716,25697
test,sell,60,1,4,0.004589327505058806,-0.01060574403039054,0.019784399040508154,0.2329014763482977,19914
test,sell,60,1,5,0.010523513112601579,-0.004159985471412926,0.025207011696616086,0.2182581980061446,15949
test,sell,60,1,6,-0.0032517014061111643,-0.018238689080003485,0.011735286267781158,0.21101531143154453,13454
test,sell,60,1,7,-0.01322867103045333,-0.027771960535831464,0.0013146184749248044,0.1894195072561593,11852
test,sell,60,1,8,0.009736057844202792,-0.004228675828331446,0.02370079151673703,0.17525281434840678,10482
test,sell,60,1,9,-0.02079595580292501,-0.03821812820825402,-0.003373783397595996,0.1688160949187516,7754
test,sell,60,1,10,0.012240859779776027,-0.0122880986614674,0.036769818221019455,0.15241724220052394,4199
validation,sell,60,5,1,-0.007771327563798206,-0.042309905973867815,0.026767250846271406,0.43963148537255536,43309
validation,sell,60,5,2,0.023996732364370617,-0.00299726812957251,0.05099073285831374,0.40898600683590897,34231
validation,sell,60,5,3,0.05790109553772558,0.032534022230294,0.08326816884515716,0.3976107040458745,31390
validation,sell,60,5,4,0.030899479855457816,0.006129665652697149,0.05566929405821848,0.3851112278857944,28545
validation,sell,60,5,5,-0.008455219942808748,-0.03285940906892823,0.01594896918331074,0.3833440247537829,26501
validation,sell,60,5,6,0.02376101055734826,0.0001859709409119184,0.0473360501737846,0.37262280488791777,24714
validation,sell,60,5,7,0.009247848488002232,-0.015464701800470566,0.033960398776475026,0.359034375143421,21789
validation,sell,60,5,8,-0.024282831908688917,-0.04849818745339138,-6.747636398645937e-05,0.3573156621436836,19014
validation,sell,60,5,9,-0.026904217785661138,-0.05166076031910388,-0.0021476752522183937,0.3490866234531526,16970
validation,sell,60,5,10,-0.08585086297096364,-0.11348393022850548,-0.05821779571342181,0.33774257425742576,12625
test,sell,60,5,1,-0.028744860947771397,-0.07450030629638871,0.017010584400845918,0.4342507151052861,61879
test,sell,60,5,2,0.015878166959355147,-0.01835976261157803,0.050116096530288326,0.4099061550458469,37189
test,sell,60,5,3,0.13963125441782115,0.10364334981348061,0.17561915902216169,0.38252578322630865,25695
test,sell,60,5,4,0.047918153772874936,0.011677991565889577,0.08415831597986029,0.37053033346725595,19912
test,sell,60,5,5,0.013555563574165425,-0.02563555807542211,0.052746685223752955,0.3661274140958114,15948
test,sell,60,5,6,0.0194282456396737,-0.019687590788967126,0.058544082068314525,0.3608117148591392,13453
test,sell,60,5,7,-0.02410322589292275,-0.06162244230031192,0.013415990514466423,0.34109704641350214,11850
test,sell,60,5,8,0.028262845483987827,-0.009384444337983255,0.0659101353059589,0.3109604735535612,10474
test,sell,60,5,9,-0.04620211220849065,-0.09059829349097379,-0.001805930926007518,0.32486458602011864,7754
test,sell,60,5,10,0.089411824193762,0.017563998119638366,0.16125965026788563,0.2962610145272684,4199
validation,sell,60,10,1,-0.019549816269099397,-0.06965972302731553,0.03056009048911674,0.4862474307752708,43301
validation,sell,60,10,2,0.03720430876664471,-0.0021365189470186063,0.07654513648030803,0.46320713346002046,34205
validation,sell,60,10,3,0.1053725508549635,0.06889796625790634,0.14184713545202066,0.4571155378486056,31375
validation,sell,60,10,4,0.06287053494926169,0.025781731178516128,0.09995933872000726,0.4445417907832486,28535
validation,sell,60,10,5,0.013123200896147302,-0.023217119388256546,0.049463521180551154,0.44954716981132076,26500
validation,sell,60,10,6,0.014374298231082668,-0.019520752553544518,0.04826934901570985,0.4433878277759793,24712
validation,sell,60,10,7,0.018690954184924665,-0.016576501672647462,0.053958410042496796,0.4308554626481669,21766
validation,sell,60,10,8,-0.021327573046921986,-0.05832077223667409,0.015665626142830114,0.43751972230987696,19014
validation,sell,60,10,9,-0.03695576186096548,-0.073475808515132,-0.0004357152067989631,0.4326554671382258,16965
validation,sell,60,10,10,-0.16315059930620746,-0.2041763212327503,-0.12212487737966461,0.42146534653465345,12625
test,sell,60,10,1,-0.06460643667918123,-0.1328941922020593,0.0036813188436968514,0.4819066714096304,61846
test,sell,60,10,2,0.016531031359518337,-0.034360444496138634,0.06742250721517531,0.46572320275505813,37168
test,sell,60,10,3,0.2691758902548969,0.21544984836481573,0.3229019321449781,0.44047016697154867,25693
test,sell,60,10,4,0.10867208071768679,0.05465047448728724,0.16269368694808634,0.43454892505525416,19908
test,sell,60,10,5,0.09103721827883633,0.032402665837082754,0.1496717707205899,0.4322799097065463,15948
test,sell,60,10,6,0.008902285525991156,-0.04890788981081125,0.06671246086279356,0.43848955623281055,13453
test,sell,60,10,7,0.017916111674897272,-0.037263737630365765,0.07309596098016032,0.416737037662557,11842
test,sell,60,10,8,0.02619196529080434,-0.031293950339108506,0.08367788092071718,0.393048128342246,10472
test,sell,60,10,9,-0.08025909025795096,-0.1484449864973572,-0.012073194018544717,0.41153697251258226,7749
test,sell,60,10,10,0.13054722432710403,0.018936387752252093,0.24215806090195596,0.3700881162181472,4199
validation,sell,60,30,1,-0.13719433778620452,-0.22489005163567788,-0.04949862393673117,0.5195282691640652,43245
validation,sell,60,30,2,0.09623217202479649,0.025391210096900707,0.16707313395269227,0.4930340104197155,34166
validation,sell,60,30,3,0.29508270599154235,0.22697958783808136,0.36318582414500333,0.48063352172941215,31317
validation,sell,60,30,4,0.22343742886540868,0.15535371994062425,0.2915211377901931,0.48515268515268517,28490
validation,sell,60,30,5,0.03233621740093113,-0.032650840652695794,0.09732327545455804,0.5004156590084643,26464
validation,sell,60,30,6,0.03916881531870983,-0.02174196286793017,0.10007959350534984,0.5024131078395587,24657
validation,sell,60,30,7,0.09920244852506035,0.03522875389808658,0.16317614315203413,0.4955353033232072,21726
validation,sell,60,30,8,-0.06966533129071738,-0.13835807840151912,-0.0009725841799156365,0.5132687447346251,18992
validation,sell,60,30,9,0.02346695957131749,-0.04757500434752786,0.09450892349016284,0.4993512620901156,16956
validation,sell,60,30,10,-0.4138442027565691,-0.4917259264649066,-0.33596247904823157,0.5188118811881188,12625
test,sell,60,30,1,-0.17188442047706046,-0.30357072771330673,-0.040198113240814154,0.5088484102032217,61706
test,sell,60,30,2,0.21187811536830986,0.10969401896620698,0.3140622117704127,0.5038935144019616,37113
test,sell,60,30,3,0.3833836030076349,0.28301299593293955,0.48375421008233027,0.48399532710280374,25680
test,sell,60,30,4,0.31057258156162054,0.20546583758477702,0.4156793255384641,0.4850160901045857,19888
test,sell,60,30,5,0.39258319075055725,0.2879657731424398,0.4972006083586747,0.48359164209073224,15937
test,sell,60,30,6,0.16886055349902904,0.06825917886323124,0.26946192813482683,0.4862774265526218,13445
test,sell,60,30,7,0.1550006586272599,0.05063459449895788,0.25936672275556194,0.483429151166723,11828
test,sell,60,30,8,0.08652662898407881,-0.02853728083918572,0.20159053880734334,0.47369931140015303,10456
test,sell,60,30,9,-0.28896545730441753,-0.43555878965051076,-0.14237212495832433,0.48731884057971014,7728
test,sell,60,30,10,0.19373137367812493,-0.010817818569924809,0.39828056592617467,0.44603288062902074,4197
validation,sell,60,60,1,-0.3913884875348705,-0.5171475241055232,-0.2656294509642178,0.5289192949907235,43120
validation,sell,60,60,2,0.14870691404460315,0.04218893197348973,0.2552248961157166,0.5020949925283483,34129
validation,sell,60,60,3,0.602330472536092,0.5058798195730112,0.6987811254991727,0.4823137744486059,31239
validation,sell,60,60,4,0.5101080653205682,0.4119505797841162,0.6082655508570202,0.48548228346456695,28448
validation,sell,60,60,5,0.21279146689202602,0.1185373637112864,0.3070455700727657,0.49460125023678725,26395
validation,sell,60,60,6,-0.026025964484609223,-0.11620124030882466,0.0641493113396062,0.5210138736319623,24579
validation,sell,60,60,7,0.10249294797529754,0.008791228578282476,0.19619466737231261,0.5081210778885198,21672
validation,sell,60,60,8,0.20088540112184813,0.10328791368572775,0.2984828885579685,0.49765084727867814,18943
validation,sell,60,60,9,0.06811942755528837,-0.03816094030626355,0.17439979541684028,0.49498465895680904,16948
validation,sell,60,60,10,-0.7519954629701555,-0.8649834196356767,-0.6390075063046343,0.5357623762376238,12625
test,sell,60,60,1,-0.22128254137397438,-0.4226856767733865,-0.01987940597456228,0.5055314586480822,61557
test,sell,60,60,2,0.6411532857431146,0.46142702352676807,0.820879547959461,0.5047503373819163,37050
test,sell,60,60,3,0.2985276661632235,0.1417203710266811,0.4553349612997659,0.49035382332265876,25606
test,sell,60,60,4,0.3665540571950938,0.20873666032267846,0.5243714540675092,0.4978042501640503,19811
test,sell,60,60,5,0.6998201767753569,0.5494688971383878,0.850171456412326,0.47967581830747,15917
test,sell,60,60,6,0.5759460887030216,0.4243467970634851,0.727545380342558,0.4706978824932896,13412
test,sell,60,60,7,0.5942131994918964,0.4336791666259882,0.7547472323578046,0.4687261955141769,11815
test,sell,60,60,8,0.17621641608897806,-0.0018112373519683644,0.3542440695299245,0.487211418718268,10439
test,sell,60,60,9,-0.4176513336322052,-0.6487102521588717,-0.18659241510553873,0.4973462783171521,7725
test,sell,60,60,10,-0.059014317089727805,-0.38489936850946316,0.2668707343300075,0.44065776930409917,4196
validation,sell,60,300,1,0.28593416866351157,0.0258028493087592,0.5460654880182639,0.5049889396150045,42494
validation,sell,60,300,2,0.9781373687772558,0.7283279302455774,1.2279468073089341,0.4750767213896255,33563
validation,sell,60,300,3,0.5278411385843361,0.30507213577872017,0.7506101413899521,0.47424286688090367,30807
validation,sell,60,300,4,0.6397499233548615,0.4215177349309982,0.8579821117787247,0.4779719155322114,27987
validation,sell,60,300,5,0.1491048602006846,-0.0764045128550937,0.3746142332564629,0.498365195984152,25997
validation,sell,60,300,6,-0.5626285969618046,-0.790593044623979,-0.3346641492996302,0.5180608365019012,24196
validation,sell,60,300,7,0.306565165388765,0.08091285952938074,0.5322174712481492,0.49702031814555864,21311
validation,sell,60,300,8,0.9557584662249756,0.7258700983495177,1.1856468341004336,0.4770652115187206,18509
validation,sell,60,300,9,0.9822106554873197,0.7229127446611214,1.241508566313518,0.4931878466361225,16588
validation,sell,60,300,10,-0.3347292112678008,-0.6083562197376882,-0.06110220279791345,0.5077884147330846,12326
test,sell,60,300,1,1.2967973119924903,0.7692582806531678,1.8243363433318127,0.4958940397350993,60400
test,sell,60,300,2,0.4538806881165193,0.14532470686827875,0.76243666936476,0.5137489044697634,36512
test,sell,60,300,3,-0.30885097378184634,-0.6148934738378251,-0.0028084737258675108,0.4981460069375224,25081
test,sell,60,300,4,0.874762864406132,0.5482349891351352,1.2012907396771288,0.47104939536790325,19516
test,sell,60,300,5,2.693042565502959,2.3421174510667266,3.043967679939191,0.4362716855515012,15621
test,sell,60,300,6,2.4100238892955224,2.058378416275953,2.7616693623150916,0.43623188405797103,13110
test,sell,60,300,7,2.768097605375392,2.407325666513962,3.128869544236822,0.43841389987958024,11626
test,sell,60,300,8,2.26742969485875,1.905031948063676,2.6298274416538243,0.4311046511627907,10320
test,sell,60,300,9,2.364154808608441,1.9205464824323912,2.807763134784491,0.4473892405063291,7584
test,sell,60,300,10,8.656413947978388,7.378472539214619,9.934355356742156,0.3835978835978836,4158
